Position	IP	CondEth_Present	CondEth_IP	CondEth_Control	CondEth_Fold	CondEth_Expectd	CondEth_Q_-lg10	CondEth_P_-lg10	CondEth_P_poiss	CondEth_IPvsEMP	CondEth_Noise	CondGlu_Present	CondGlu_IP	CondGlu_Control	CondGlu_Fold	CondGlu_Expectd	CondGlu_Q_-lg10	CondGlu_P_-lg10	CondGlu_P_poiss	CondGlu_IPvsEMP	CondGlu_Noise	KmerGroup	MotifId	KG_score	Strand
7:402577	 1184.2	1	  764.9	NaN	NaN	   41.7	 999.00	NaN	 999.00	  -0.74	   0.00	1	  419.3	NaN	NaN	   18.2	 999.00	NaN	 999.00	  -0.74	   0.00	--------	-1	0.00	*
7:402812	  157.8	1	   90.1	NaN	NaN	   42.0	  10.19	NaN	  10.40	  -0.04	   0.00	1	   67.7	NaN	NaN	   18.6	  17.69	NaN	  18.13	  -0.08	   0.00	--------	-1	0.00	*
7:416127	  348.0	1	  239.0	NaN	NaN	   20.8	 159.38	NaN	 160.42	  -0.61	   0.52	1	  109.0	NaN	NaN	   14.1	  56.22	NaN	  57.11	  -0.44	   0.52	--------	-1	0.00	*
7:431273	  210.0	1	  148.0	NaN	NaN	   16.4	  84.93	NaN	  85.65	  -0.58	   0.14	1	   62.0	NaN	NaN	   12.0	  23.30	NaN	  23.80	  -0.61	   0.14	--------	-1	0.00	*
7:446145	   47.0	0	   25.0	NaN	NaN	   16.4	   1.50	NaN	   1.54	  -0.69	   0.00	1	   22.0	NaN	NaN	   12.0	   2.13	NaN	   2.22	  -0.68	   0.00	--------	-1	0.00	*
7:451332	  159.0	1	   94.0	NaN	NaN	   16.4	  38.44	NaN	  38.92	  -0.64	   0.44	1	   65.0	NaN	NaN	   12.0	  25.45	NaN	  25.98	  -0.51	   0.44	--------	-1	0.00	*
7:461586	   57.0	1	   33.0	NaN	NaN	   16.4	   3.58	NaN	   3.68	  -0.47	   0.00	1	   24.0	NaN	NaN	   12.0	   2.72	NaN	   2.83	  -0.41	   0.00	--------	-1	0.00	*
7:501314	  510.0	1	  353.0	NaN	NaN	   22.5	 279.04	NaN	 280.41	  -0.63	   0.25	1	  157.0	NaN	NaN	   17.6	  89.24	NaN	  90.30	  -0.63	   0.25	--------	-1	0.00	*
7:501960	  390.0	1	  227.0	NaN	NaN	   21.0	 145.63	NaN	 146.61	  -0.66	   0.29	1	  163.0	NaN	NaN	   16.3	  99.68	NaN	 100.82	  -0.59	   0.29	--------	-1	0.00	*
7:508531	   87.0	1	   50.0	NaN	NaN	   16.4	  10.47	NaN	  10.68	  -0.41	   0.00	1	   37.0	NaN	NaN	   12.0	   8.01	NaN	   8.26	  -0.49	   0.00	--------	-1	0.00	*
7:546611	  107.0	1	   64.0	NaN	NaN	   16.4	  18.14	NaN	  18.45	  -0.51	   0.03	1	   43.0	NaN	NaN	   12.0	  11.14	NaN	  11.45	  -0.51	   0.03	--------	-1	0.00	*
7:565388	  674.0	1	  444.0	NaN	NaN	   16.4	 999.00	NaN	 999.00	  -0.65	   0.14	1	  230.0	NaN	NaN	   12.2	 199.24	NaN	 200.66	  -0.53	   0.14	--------	-1	0.00	*
7:598607	   78.0	1	   45.0	NaN	NaN	   16.4	   8.15	NaN	   8.33	  -0.51	   0.00	1	   33.0	NaN	NaN	   12.0	   6.14	NaN	   6.35	  -0.53	   0.00	--------	-1	0.00	*
7:600271	  109.0	1	   71.0	NaN	NaN	   16.4	  22.41	NaN	  22.76	  -0.50	   0.00	1	   38.0	NaN	NaN	   12.0	   8.51	NaN	   8.77	  -0.44	   0.00	--------	-1	0.00	*
7:615176	   81.0	1	   52.0	NaN	NaN	   19.8	   8.70	NaN	   8.89	  -0.37	   0.00	1	   29.0	NaN	NaN	   13.6	   3.56	NaN	   3.70	  -0.56	   0.00	--------	-1	0.00	*
7:616206	  187.7	1	  122.2	NaN	NaN	   18.2	  57.30	NaN	  57.88	  -0.28	   0.00	1	   65.6	NaN	NaN	   12.6	  25.02	NaN	  25.55	  -0.28	   0.00	--------	-1	0.00	*
7:616481	 1513.3	1	 1000.8	NaN	NaN	   18.2	 999.00	NaN	 999.00	  -0.63	   0.00	1	  512.4	NaN	NaN	   12.0	 999.00	NaN	 999.00	  -0.71	   0.00	--------	-1	0.00	*
7:622655	  121.0	1	   79.0	NaN	NaN	   16.4	  27.66	NaN	  28.06	  -0.75	   0.00	1	   42.0	NaN	NaN	   12.0	  10.59	NaN	  10.89	  -0.44	   0.00	--------	-1	0.00	*
7:630784	   55.0	1	   36.0	NaN	NaN	   16.4	   4.58	NaN	   4.70	  -0.57	   0.00	0	   19.0	NaN	NaN	   12.0	   1.37	NaN	   1.43	  -0.58	   0.00	--------	-1	0.00	*
7:633615	  175.0	1	   94.0	NaN	NaN	   16.4	  38.44	NaN	  38.92	  -0.48	   0.00	1	   81.0	NaN	NaN	   12.0	  37.90	NaN	  38.57	  -0.43	   0.00	--------	-1	0.00	*
7:648636	  335.6	1	  252.1	NaN	NaN	   22.2	 167.50	NaN	 168.56	  -0.50	   0.00	1	   83.5	NaN	NaN	   12.0	  40.38	NaN	  41.08	  -0.48	   0.00	--------	-1	0.00	*
7:649009	 1024.4	1	  703.9	NaN	NaN	   21.2	 999.00	NaN	 999.00	  -0.61	   0.00	1	  320.5	NaN	NaN	   12.0	 999.00	NaN	 999.00	  -0.70	   0.00	--------	-1	0.00	*
7:674409	  203.0	1	  121.0	NaN	NaN	   16.4	  60.31	NaN	  60.91	  -0.56	   0.11	1	   82.0	NaN	NaN	   12.0	  38.72	NaN	  39.40	  -0.57	   0.11	--------	-1	0.00	*
7:674972	  219.0	1	  156.0	NaN	NaN	   16.4	  92.63	NaN	  93.39	  -0.62	   0.26	1	   63.0	NaN	NaN	   12.0	  24.01	NaN	  24.52	  -0.45	   0.26	--------	-1	0.00	*
7:677659	  177.0	1	  102.0	NaN	NaN	   16.4	  44.63	NaN	  45.14	  -0.70	   0.00	1	   75.0	NaN	NaN	   12.0	  33.06	NaN	  33.67	  -0.55	   0.00	--------	-1	0.00	*
7:685365	   47.0	1	   30.0	NaN	NaN	   16.4	   2.70	NaN	   2.78	  -0.45	   0.00	0	   17.0	NaN	NaN	   12.0	   0.96	NaN	   0.99	  -0.56	   0.00	--------	-1	0.00	*
7:761796	  127.0	1	   63.0	NaN	NaN	   16.4	  17.55	NaN	  17.86	  -0.63	   0.00	1	   64.0	NaN	NaN	   12.0	  24.73	NaN	  25.25	  -0.55	   0.00	--------	-1	0.00	*
7:768679	  116.0	1	   57.0	NaN	NaN	   16.4	  14.05	NaN	  14.32	  -0.52	   0.00	1	   59.0	NaN	NaN	   12.0	  21.20	NaN	  21.68	  -0.44	   0.00	--------	-1	0.00	*
7:777819	  126.0	1	   75.0	NaN	NaN	   16.4	  24.99	NaN	  25.37	  -0.46	   0.31	1	   51.0	NaN	NaN	   12.0	  15.96	NaN	  16.37	  -0.67	   0.31	--------	-1	0.00	*
7:789742	  780.0	1	  521.0	NaN	NaN	   16.4	 999.00	NaN	 999.00	  -0.66	   0.12	1	  259.0	NaN	NaN	   12.0	 238.37	NaN	 239.89	  -0.61	   0.12	--------	-1	0.00	*
7:795627	   64.0	1	   50.0	NaN	NaN	   16.4	  10.47	NaN	  10.68	  -0.47	   0.00	0	   14.0	NaN	NaN	   12.0	   0.48	NaN	   0.50	  -0.90	   0.00	--------	-1	0.00	*
7:798089	  148.0	1	   88.0	NaN	NaN	   16.4	  34.01	NaN	  34.44	  -0.65	   0.00	1	   60.0	NaN	NaN	   12.0	  21.89	NaN	  22.38	  -0.55	   0.00	--------	-1	0.00	*
7:811988	   62.0	1	   40.3	NaN	NaN	   16.4	   6.46	NaN	   6.61	  -0.40	   0.00	1	   21.8	NaN	NaN	   12.0	   2.13	NaN	   2.22	  -0.38	   0.00	--------	-1	0.00	*
7:812281	  227.0	1	  127.7	NaN	NaN	   16.4	  66.51	NaN	  67.14	  -0.62	   0.00	1	   99.2	NaN	NaN	   12.0	  54.36	NaN	  55.23	  -0.74	   0.00	--------	-1	0.00	*
7:816606	   82.0	1	   44.0	NaN	NaN	   16.4	   7.72	NaN	   7.88	  -0.57	   0.00	1	   38.0	NaN	NaN	   12.0	   8.51	NaN	   8.77	  -0.51	   0.00	--------	-1	0.00	*
7:821737	  110.0	1	   66.0	NaN	NaN	   16.4	  19.32	NaN	  19.65	  -0.51	   0.01	1	   44.0	NaN	NaN	   12.0	  11.70	NaN	  12.02	  -0.45	   0.01	--------	-1	0.00	*
7:825446	  271.1	1	  158.0	NaN	NaN	   16.4	  94.59	NaN	  95.36	  -0.78	   0.01	1	  113.2	NaN	NaN	   12.0	  67.67	NaN	  68.60	  -0.77	   0.01	--------	-1	0.00	*
7:825497	  225.6	1	  165.7	NaN	NaN	   16.4	 102.53	NaN	 103.32	  -0.83	   0.01	1	   59.9	NaN	NaN	   12.0	  21.89	NaN	  22.38	  -0.90	   0.01	--------	-1	0.00	*
7:825582	  429.2	1	  270.4	NaN	NaN	   16.4	 219.80	NaN	 221.00	  -0.80	   0.01	1	  158.9	NaN	NaN	   12.0	 114.87	NaN	 116.10	  -0.74	   0.01	--------	-1	0.00	*
7:833378	  239.0	1	  162.0	NaN	NaN	   16.4	  98.54	NaN	  99.32	  -0.54	   0.13	1	   77.0	NaN	NaN	   12.0	  34.65	NaN	  35.28	  -0.57	   0.13	--------	-1	0.00	*
7:862860	   55.0	1	   34.0	NaN	NaN	   16.4	   3.90	NaN	   4.01	  -0.53	   0.00	0	   21.0	NaN	NaN	   12.0	   1.86	NaN	   1.94	  -0.60	   0.00	--------	-1	0.00	*
7:863310	  186.0	1	  105.0	NaN	NaN	   16.4	  47.02	NaN	  47.54	  -0.70	   0.03	1	   81.0	NaN	NaN	   12.0	  37.90	NaN	  38.57	  -0.68	   0.03	--------	-1	0.00	*
7:875197	  282.0	1	  176.0	NaN	NaN	   16.4	 112.69	NaN	 113.51	  -0.51	   0.00	1	  106.0	NaN	NaN	   12.0	  59.98	NaN	  60.88	  -0.60	   0.00	--------	-1	0.00	*
7:876867	   50.0	0	   10.0	NaN	NaN	   16.4	   0.01	NaN	   0.02	  -0.28	   0.00	1	   40.0	NaN	NaN	   12.0	   9.53	NaN	   9.81	  -0.63	   0.00	--------	-1	0.00	*
7:883152	  336.0	1	  223.0	NaN	NaN	   16.4	 163.43	NaN	 164.48	  -0.52	   0.23	1	  113.0	NaN	NaN	   12.0	  66.70	NaN	  67.62	  -0.46	   0.23	--------	-1	0.00	*
7:910425	  111.0	1	   67.0	NaN	NaN	   16.4	  19.93	NaN	  20.26	  -0.49	   0.00	1	   44.0	NaN	NaN	   12.0	  11.70	NaN	  12.02	  -0.51	   0.00	--------	-1	0.00	*
7:931774	  438.0	1	  298.0	NaN	NaN	   19.8	 230.46	NaN	 231.69	  -0.63	   0.24	1	  140.0	NaN	NaN	   12.7	  91.02	NaN	  92.10	  -0.58	   0.24	--------	-1	0.00	*
7:946630	   74.0	1	   44.0	NaN	NaN	   16.4	   7.72	NaN	   7.88	  -0.45	   0.00	1	   30.0	NaN	NaN	   12.0	   4.87	NaN	   5.05	  -0.47	   0.00	--------	-1	0.00	*
7:950783	   54.0	1	   35.0	NaN	NaN	   16.4	   4.23	NaN	   4.35	  -0.52	   0.00	0	   19.0	NaN	NaN	   12.0	   1.38	NaN	   1.43	  -0.62	   0.00	--------	-1	0.00	*
7:995024	   58.8	1	   40.4	NaN	NaN	   16.4	   6.46	NaN	   6.61	  -0.56	   0.00	0	   18.4	NaN	NaN	   12.0	   1.38	NaN	   1.43	  -0.52	   0.00	--------	-1	0.00	*
7:995203	  278.2	1	  162.6	NaN	NaN	   16.4	  99.54	NaN	 100.32	  -0.62	   0.00	1	  115.6	NaN	NaN	   12.0	  69.62	NaN	  70.56	  -0.62	   0.00	--------	-1	0.00	*
7:1003345	   75.0	1	   40.0	NaN	NaN	   16.4	   6.07	NaN	   6.21	  -0.48	   0.25	1	   35.0	NaN	NaN	   14.1	   5.52	NaN	   5.72	  -0.59	   0.25	--------	-1	0.00	*
7:1013601	  300.0	1	  200.0	NaN	NaN	   16.4	 138.00	NaN	 138.94	  -0.43	   0.45	1	  100.0	NaN	NaN	   13.7	  49.55	NaN	  50.36	  -0.44	   0.45	--------	-1	0.00	*
7:1020333	  120.0	1	   79.0	NaN	NaN	   16.4	  27.67	NaN	  28.06	  -0.43	   0.36	1	   41.0	NaN	NaN	   12.0	  10.05	NaN	  10.35	  -0.46	   0.36	--------	-1	0.00	*
7:1026486	  624.0	1	  393.0	NaN	NaN	   18.6	 999.00	NaN	 999.00	  -0.71	   0.27	1	  231.0	NaN	NaN	   16.3	 173.20	NaN	 174.58	  -0.68	   0.27	--------	-1	0.00	*
7:1037466	   46.5	0	   19.4	NaN	NaN	   16.4	   0.65	NaN	   0.66	  -0.50	   0.00	1	   27.1	NaN	NaN	   12.0	   4.10	NaN	   4.25	  -0.72	   0.00	--------	-1	0.00	*
7:1037753	   84.5	1	   50.6	NaN	NaN	   16.4	  10.95	NaN	  11.17	  -0.68	   0.00	1	   33.9	NaN	NaN	   12.0	   6.59	NaN	   6.81	  -0.52	   0.00	--------	-1	0.00	*
7:1052349	   70.0	1	   49.0	NaN	NaN	   16.4	   9.98	NaN	  10.19	  -0.60	   0.00	0	   21.0	NaN	NaN	   12.0	   1.86	NaN	   1.94	  -0.60	   0.00	--------	-1	0.00	*
7:1076538	   74.2	1	   51.4	NaN	NaN	   16.4	  11.45	NaN	  11.68	  -0.81	   0.00	1	   22.8	NaN	NaN	   12.0	   2.41	NaN	   2.52	  -0.58	   0.00	--------	-1	0.00	*
7:1076671	  107.8	1	   62.6	NaN	NaN	   16.4	  17.55	NaN	  17.86	  -0.75	   0.00	1	   45.2	NaN	NaN	   12.1	  12.71	NaN	  13.05	  -0.59	   0.00	--------	-1	0.00	*
7:1078638	  340.0	1	  200.0	NaN	NaN	   16.4	 138.00	NaN	 138.94	  -0.75	   0.09	1	  140.0	NaN	NaN	   12.0	  94.17	NaN	  95.26	  -0.62	   0.09	--------	-1	0.00	*
7:1095755	   62.0	1	   30.0	NaN	NaN	   16.4	   2.70	NaN	   2.78	  -0.40	   0.00	1	   32.0	NaN	NaN	   12.0	   5.71	NaN	   5.91	  -0.39	   0.00	--------	-1	0.00	*
7:1109071	   48.0	0	   26.0	NaN	NaN	   17.9	   1.34	NaN	   1.38	  -0.40	   0.00	1	   22.0	NaN	NaN	   12.0	   2.13	NaN	   2.22	  -0.49	   0.00	--------	-1	0.00	*
7:1117368	   55.0	1	   36.0	NaN	NaN	   16.4	   4.58	NaN	   4.70	  -0.63	   0.00	0	   19.0	NaN	NaN	   12.0	   1.37	NaN	   1.43	  -0.76	   0.00	--------	-1	0.00	*
8:13922	  190.0	1	   76.0	NaN	NaN	   14.8	  28.45	NaN	  28.85	  -0.54	   0.06	1	  114.0	NaN	NaN	   21.7	  42.71	NaN	  43.44	  -0.56	   0.06	--------	-1	0.00	*
8:18539	   55.0	1	   35.0	NaN	NaN	   13.8	   5.77	NaN	   5.91	  -0.44	   0.00	0	   20.0	NaN	NaN	   16.7	   0.59	NaN	   0.62	  -0.40	   0.00	--------	-1	0.00	*
8:35733	  176.0	1	  107.0	NaN	NaN	   19.7	  41.70	NaN	  42.20	  -0.76	   0.33	1	   69.0	NaN	NaN	   13.2	  26.02	NaN	  26.56	  -0.47	   0.33	--------	-1	0.00	*
8:42441	   67.0	1	   40.0	NaN	NaN	   13.1	   8.60	NaN	   8.78	  -0.53	   0.00	1	   27.0	NaN	NaN	   10.5	   4.62	NaN	   4.79	  -0.49	   0.00	--------	-1	0.00	*
8:55551	   66.0	1	   43.0	NaN	NaN	   26.8	   2.56	NaN	   2.63	  -0.63	   0.00	0	   23.0	NaN	NaN	   18.4	   0.74	NaN	   0.77	  -0.96	   0.00	--------	-1	0.00	*
8:59637	   50.0	1	   26.0	NaN	NaN	   13.1	   2.90	NaN	   2.99	  -0.39	   0.00	1	   24.0	NaN	NaN	   10.5	   3.45	NaN	   3.59	  -0.44	   0.00	--------	-1	0.00	*
8:60465	   45.0	1	   25.0	NaN	NaN	   13.1	   2.60	NaN	   2.67	  -0.45	   0.00	1	   20.0	NaN	NaN	   10.7	   2.07	NaN	   2.16	  -0.61	   0.00	--------	-1	0.00	*
8:64534	  296.0	1	  160.0	NaN	NaN	   19.8	  85.07	NaN	  85.79	  -0.48	   0.36	1	  136.0	NaN	NaN	   16.8	  72.24	NaN	  73.22	  -0.57	   0.36	--------	-1	0.00	*
8:96382	   85.0	1	   44.0	NaN	NaN	   13.2	  10.44	NaN	  10.65	  -0.43	   0.00	1	   41.0	NaN	NaN	   10.5	  11.70	NaN	  12.03	  -0.60	   0.00	--------	-1	0.00	*
8:107659	   87.0	1	   49.0	NaN	NaN	   13.1	  13.38	NaN	  13.64	  -0.46	   0.00	1	   38.0	NaN	NaN	   11.8	   8.70	NaN	   8.96	  -0.48	   0.00	--------	-1	0.00	*
8:108238	   75.0	1	   42.0	NaN	NaN	   13.1	   9.59	NaN	   9.79	  -0.42	   0.00	1	   33.0	NaN	NaN	   13.1	   5.39	NaN	   5.58	  -0.44	   0.00	--------	-1	0.00	*
8:113197	  230.0	1	  137.0	NaN	NaN	   19.7	  65.37	NaN	  65.99	  -0.52	   0.63	1	   93.0	NaN	NaN	   16.8	  36.75	NaN	  37.40	  -0.60	   0.63	--------	-1	0.00	*
8:116573	   40.3	1	   30.8	NaN	NaN	   15.7	   3.28	NaN	   3.37	  -0.59	   0.00	0	    9.6	NaN	NaN	   12.0	   0.12	NaN	   0.12	  -0.62	   0.00	--------	-1	0.00	*
8:116763	   41.7	1	   30.2	NaN	NaN	   16.1	   3.10	NaN	   3.19	  -0.61	   0.00	0	   11.4	NaN	NaN	   12.0	   0.26	NaN	   0.27	  -0.46	   0.00	--------	-1	0.00	*
8:138042	   91.0	1	   50.0	NaN	NaN	   15.3	  11.51	NaN	  11.74	  -0.55	   0.38	1	   41.0	NaN	NaN	   12.0	  10.03	NaN	  10.32	  -0.58	   0.38	--------	-1	0.00	*
8:171830	  354.0	1	  224.0	NaN	NaN	   18.9	 151.84	NaN	 152.86	  -0.55	   0.19	1	  130.0	NaN	NaN	   13.9	  76.42	NaN	  77.42	  -0.49	   0.19	--------	-1	0.00	*
8:172326	  192.0	1	  107.0	NaN	NaN	   21.6	  38.29	NaN	  38.76	  -0.53	   0.44	1	   85.0	NaN	NaN	   14.9	  34.51	NaN	  35.13	  -0.55	   0.44	--------	-1	0.00	*
8:202814	   98.0	1	   60.0	NaN	NaN	   13.1	  20.30	NaN	  20.63	  -0.48	   0.00	1	   38.0	NaN	NaN	   10.5	   9.99	NaN	  10.28	  -0.48	   0.00	--------	-1	0.00	*
8:236634	  153.1	1	  108.1	NaN	NaN	   13.1	  59.59	NaN	  60.19	  -0.83	   0.00	1	   44.9	NaN	NaN	   10.6	  14.11	NaN	  14.49	  -0.61	   0.00	--------	-1	0.00	*
8:236698	  296.9	1	  166.9	NaN	NaN	   13.1	 118.63	NaN	 119.48	  -0.71	   0.00	1	  130.1	NaN	NaN	   10.5	  91.38	NaN	  92.47	  -0.67	   0.00	--------	-1	0.00	*
8:256323	   45.0	1	   24.0	NaN	NaN	   13.1	   2.31	NaN	   2.38	  -0.44	   0.00	1	   21.0	NaN	NaN	   10.5	   2.43	NaN	   2.53	  -0.45	   0.00	--------	-1	0.00	*
8:272857	  171.0	1	  101.0	NaN	NaN	   13.1	  52.37	NaN	  52.93	  -0.57	   0.26	1	   70.0	NaN	NaN	   10.5	  32.42	NaN	  33.03	  -0.58	   0.26	--------	-1	0.00	*
8:293750	  104.0	1	   66.0	NaN	NaN	   14.2	  22.42	NaN	  22.77	  -0.48	   0.56	1	   38.0	NaN	NaN	   10.9	   9.59	NaN	   9.87	  -0.33	   0.56	--------	-1	0.00	*
8:297306	  109.9	1	   62.9	NaN	NaN	   20.5	  13.12	NaN	  13.38	  -0.78	   0.00	1	   47.0	NaN	NaN	   16.3	   9.09	NaN	   9.36	  -0.76	   0.00	--------	-1	0.00	*
8:297459	  161.1	1	  106.1	NaN	NaN	   21.1	  39.10	NaN	  39.58	  -0.73	   0.00	1	   55.0	NaN	NaN	   16.6	  13.28	NaN	  13.63	  -0.76	   0.00	--------	-1	0.00	*
8:323591	   98.0	1	   61.0	NaN	NaN	   13.1	  20.96	NaN	  21.30	  -0.57	   0.00	1	   37.0	NaN	NaN	   10.5	   9.44	NaN	   9.72	  -0.40	   0.00	--------	-1	0.00	*
8:355021	  176.0	1	  100.0	NaN	NaN	   15.0	  46.29	NaN	  46.81	  -0.80	   0.17	1	   76.0	NaN	NaN	   13.8	  30.06	NaN	  30.65	  -0.56	   0.17	--------	-1	0.00	*
8:375529	   74.0	1	   36.0	NaN	NaN	   13.1	   6.73	NaN	   6.88	  -0.77	   0.00	1	   38.0	NaN	NaN	   10.5	   9.99	NaN	  10.28	  -0.83	   0.00	--------	-1	0.00	*
8:423057	  119.9	1	   82.7	NaN	NaN	   13.1	  37.18	NaN	  37.64	  -0.61	   0.00	1	   37.2	NaN	NaN	   10.5	   9.99	NaN	  10.28	  -0.62	   0.00	--------	-1	0.00	*
8:423136	  100.1	1	   55.3	NaN	NaN	   13.1	  17.72	NaN	  18.03	  -0.87	   0.00	1	   44.8	NaN	NaN	   10.5	  14.13	NaN	  14.51	  -0.77	   0.00	--------	-1	0.00	*
8:431475	   44.0	0	   20.0	NaN	NaN	   13.1	   1.32	NaN	   1.35	  -0.45	   0.00	1	   24.0	NaN	NaN	   10.5	   3.45	NaN	   3.59	  -0.59	   0.00	--------	-1	0.00	*
8:438070	  112.0	1	   73.0	NaN	NaN	   13.1	  29.44	NaN	  29.86	  -0.53	   0.00	1	   39.0	NaN	NaN	   10.5	  10.55	NaN	  10.85	  -0.69	   0.00	--------	-1	0.00	*
8:455260	   58.0	1	   27.0	NaN	NaN	   14.5	   2.58	NaN	   2.66	  -0.39	   0.00	1	   31.0	NaN	NaN	   12.8	   4.77	NaN	   4.95	  -0.36	   0.00	--------	-1	0.00	*
8:456244	  163.0	1	  113.0	NaN	NaN	   13.1	  63.30	NaN	  63.91	  -0.74	   0.00	1	   50.0	NaN	NaN	   12.0	  15.11	NaN	  15.51	  -0.68	   0.00	--------	-1	0.00	*
8:462518	   95.0	1	   57.0	NaN	NaN	   13.1	  18.36	NaN	  18.67	  -0.50	   0.00	1	   38.0	NaN	NaN	   10.7	   9.78	NaN	  10.06	  -0.42	   0.00	--------	-1	0.00	*
8:471001	   91.0	1	   44.0	NaN	NaN	   13.1	  10.63	NaN	  10.85	  -0.54	   0.00	1	   47.0	NaN	NaN	   10.5	  15.50	NaN	  15.90	  -0.50	   0.00	--------	-1	0.00	*
8:492949	   59.0	1	   31.0	NaN	NaN	   13.1	   4.65	NaN	   4.77	  -0.50	   0.00	1	   28.0	NaN	NaN	   10.5	   5.04	NaN	   5.22	  -0.41	   0.00	--------	-1	0.00	*
9:16090	  231.1	1	  120.9	NaN	NaN	   13.3	  69.94	NaN	  70.59	  -0.59	   0.00	1	  110.2	NaN	NaN	   10.5	  70.68	NaN	  71.64	  -0.48	   0.00	--------	-1	0.00	*
9:16279	   56.9	1	   36.1	NaN	NaN	   13.3	   6.97	NaN	   7.12	  -0.57	   0.00	1	   20.8	NaN	NaN	   10.5	   2.47	NaN	   2.58	  -0.51	   0.00	--------	-1	0.00	*
9:62763	   47.0	1	   27.0	NaN	NaN	   13.3	   3.10	NaN	   3.18	  -0.53	   0.00	1	   20.0	NaN	NaN	   10.5	   2.16	NaN	   2.26	  -0.50	   0.00	--------	-1	0.00	*
9:93895	   98.0	1	   62.0	NaN	NaN	   13.3	  21.20	NaN	  21.55	  -0.65	   0.00	1	   36.0	NaN	NaN	   10.5	   9.00	NaN	   9.27	  -0.62	   0.00	--------	-1	0.00	*
9:124359	  122.0	1	   76.0	NaN	NaN	   17.8	  23.66	NaN	  24.04	  -0.66	   0.00	1	   46.0	NaN	NaN	   12.6	  12.17	NaN	  12.50	  -0.71	   0.00	--------	-1	0.00	*
9:133105	  772.0	1	  485.0	NaN	NaN	   21.3	 999.00	NaN	 999.00	  -0.57	   0.16	1	  287.0	NaN	NaN	   15.2	 248.53	NaN	 250.11	  -0.63	   0.16	--------	-1	0.00	*
9:164053	   45.0	1	   29.0	NaN	NaN	   13.3	   3.76	NaN	   3.87	  -0.43	   0.00	0	   16.0	NaN	NaN	   10.5	   1.13	NaN	   1.18	  -0.67	   0.00	--------	-1	0.00	*
9:171789	  258.8	1	  168.3	NaN	NaN	   13.3	 119.46	NaN	 120.32	  -0.67	   0.00	1	   90.5	NaN	NaN	   10.5	  51.08	NaN	  51.91	  -0.82	   0.00	--------	-1	0.00	*
9:172065	  309.2	1	  213.7	NaN	NaN	   13.3	 171.30	NaN	 172.40	  -0.80	   0.00	1	   95.5	NaN	NaN	   10.5	  55.80	NaN	  56.68	  -0.72	   0.00	--------	-1	0.00	*
9:237548	  518.0	1	  340.0	NaN	NaN	   27.0	 238.28	NaN	 239.54	  -0.58	   0.39	1	  178.0	NaN	NaN	   19.8	 101.42	NaN	 102.57	  -0.47	   0.39	--------	-1	0.00	*
9:242563	   52.7	1	   31.3	NaN	NaN	   13.3	   4.87	NaN	   4.99	  -0.55	   0.00	1	   21.3	NaN	NaN	   10.5	   2.80	NaN	   2.91	  -0.57	   0.00	--------	-1	0.00	*
9:242874	  218.3	1	  151.7	NaN	NaN	   13.3	 101.14	NaN	 101.93	  -0.55	   0.00	1	   66.7	NaN	NaN	   10.5	  30.21	NaN	  30.80	  -0.66	   0.00	--------	-1	0.00	*
9:245675	   72.0	1	   44.0	NaN	NaN	   13.3	  10.36	NaN	  10.57	  -0.49	   0.00	1	   28.0	NaN	NaN	   10.5	   5.11	NaN	   5.29	  -0.48	   0.00	--------	-1	0.00	*
9:271385	   51.0	1	   29.0	NaN	NaN	   13.3	   3.76	NaN	   3.87	  -0.50	   0.00	1	   22.0	NaN	NaN	   10.5	   2.80	NaN	   2.91	  -0.52	   0.00	--------	-1	0.00	*
9:280266	   63.1	1	   39.3	NaN	NaN	   13.3	   8.36	NaN	   8.54	  -0.67	   0.00	1	   23.9	NaN	NaN	   10.5	   3.50	NaN	   3.64	  -0.66	   0.00	--------	-1	0.00	*
9:280425	   70.9	1	   47.7	NaN	NaN	   13.3	  12.51	NaN	  12.75	  -0.64	   0.00	1	   23.1	NaN	NaN	   10.5	   3.50	NaN	   3.64	  -0.62	   0.00	--------	-1	0.00	*
9:304967	   68.0	1	   42.0	NaN	NaN	   13.7	   9.04	NaN	   9.23	  -0.40	   0.00	1	   26.0	NaN	NaN	   11.3	   3.74	NaN	   3.88	  -0.52	   0.00	--------	-1	0.00	*
9:333107	   88.0	1	   60.0	NaN	NaN	   13.3	  19.89	NaN	  20.22	  -0.45	   0.00	1	   28.0	NaN	NaN	   10.5	   5.11	NaN	   5.29	  -0.46	   0.00	--------	-1	0.00	*
9:342764	   46.0	0	   20.0	NaN	NaN	   13.3	   1.25	NaN	   1.28	  -0.49	   0.00	1	   26.0	NaN	NaN	   10.5	   4.28	NaN	   4.44	  -0.39	   0.00	--------	-1	0.00	*
9:344387	   48.0	0	   23.0	NaN	NaN	   13.3	   1.94	NaN	   2.00	  -0.57	   0.00	1	   25.0	NaN	NaN	   10.5	   3.88	NaN	   4.03	  -0.48	   0.00	--------	-1	0.00	*
9:380989	  108.0	1	   75.0	NaN	NaN	   22.2	  17.77	NaN	  18.07	  -0.46	   0.29	0	   33.0	NaN	NaN	   21.0	   1.96	NaN	   2.04	  -0.41	   0.29	--------	-1	0.00	*
